時刻,時間 (ミリ秒),コンピュータ,理由,タグ,処理,ランク,方向,インタフェース,フレームの種類,プロトコル,フラグ,送信元IP,送信元MAC,送信元ポート,送信先IP,送信先MAC,送信先ポート,パケットサイズ,繰り返しカウント,終了時刻,フロー,ステータス,備考,データフラグ,データインデックス,データ
2015-02-16 21:54:39,1424091279845595,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,65225,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40664,06776BF6A5AD02E9E5400003080045000278ACDC400035060000D28071FB0A0A11F1FEC90050295663F8F541D6B480180073000000000101080A9212F1BC02556355
2015-02-16 21:54:40,1424091280266787,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,38327,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,40666,06776BF6A5AD02E9E5400003080045000234426540003F06000036F93F9E0A0A11F195B700507E0F5FC2190237248018008D000000000101080A92681B270255637F
2015-02-16 21:54:40,1424091280375985,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,61175,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40668,06776BF6A5AD02E9E5400003080045000278AD02400035060000D28071FB0A0A11F1EEF70050A1FF959D8C554BBA80180073000000000101080A49D423F302556389
2015-02-16 21:54:40,1424091280516382,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,41254,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40670,06776BF6A5AD02E9E540000308004500022EA64340003F06000036F956290A0A11F1A12600501EE91E9AA5CA6A1780180073000000000101080AA154BE2502556398
2015-02-16 21:54:43,1424091283683121,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,18404,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,40672,06776BF6A5AD02E9E540000308004500023ED22B400035060000D28071FB0A0A11F147E4005069E1FF4C35D9BCEF80180073000000000101080A92142AF8025564D5
2015-02-16 21:54:46,1424091286662664,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,65135,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,40674,06776BF6A5AD02E9E540000308004500023642C940003F06000036F956410A0A11F1FE6F00502778E8E52C5BE15080180073000000000101080AA16FA0A602556600
2015-02-16 21:54:46,1424091286709463,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,20941,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40676,06776BF6A5AD02E9E540000308004500022E565B400035060000D28071FB0A0A11F151CD00500155FD7DF6599F7B8018002E000000000101080A49B3A0B802556603
2015-02-16 21:54:46,1424091286849860,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,55973,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40678,06776BF6A5AD02E9E540000308004500022EE92E40003F06000036F9563C0A0A11F1DAA50050C6DA26E4749041E180180073000000000101080AA15EC95302556611
2015-02-16 21:54:50,1424091290718586,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,22501,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,40680,06776BF6A5AD02E9E540000308004500023E7864400035060000D28071FB0A0A11F157E500505DC844851885BFE580180073000000000101080A9214466702556794
2015-02-16 21:54:52,1424091292231757,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,64507,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40682,06776BF6A5AD02E9E5400003080045000278CAC0400035060000D28071FB0A0A11F1FBFB0050ED2E622E5F3C830080180073000000000101080A49DF911F0255682B
2015-02-16 21:54:53,1424091293089740,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,57034,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40684,06776BF6A5AD02E9E54000030800450002786EDF400035060000D28071FB0A0A11F1DECA005035EF50D319BADC7280180073000000000101080A9213257302556881
2015-02-16 21:54:53,1424091293744928,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,8654,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40686,06776BF6A5AD02E9E540000308004500022EC074400035060000D28071FB0A0A11F121CE0050F27F82F1ED1FFE3F8018002E000000000101080A49B3BC2E025568C2
2015-02-16 21:55:01,1424091301763174,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,34790,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,40688,06776BF6A5AD02E9E540000308004500023E912D400035060000D28071FB0A0A11F187E600501097E6BEA745C0D980180073000000000101080A9214718E02556BE4
2015-02-16 21:55:02,1424091302433961,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,34446,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40690,06776BF6A5AD02E9E540000308004500022EE763400035060000D28071FB0A0A11F1868E0050F89B043C86C344088018002E000000000101080A49AA1AF602556C27
2015-02-16 21:55:04,1424091304805115,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,42983,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,40692,06776BF6A5AD02E9E540000308004500023ED04A400035060000D28071FB0A0A11F1A7E700502AE4B3943E0AC55080180073000000000101080A92147D6A02556D14
2015-02-16 21:55:07,1424091307769058,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,29135,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40694,06776BF6A5AD02E9E540000308004500022E1CC0400035060000D28071FB0A0A11F171CF00504D9CF4D198FDDFCE8018002E000000000101080A49B3F2FD02556E3D
2015-02-16 21:55:08,1424091308876637,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,63668,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,40696,06776BF6A5AD02E9E540000308004500023ED22B400035060000D28071FB0A0A11F1F8B40050639420A8E0EE32F680180073000000000101080A9215C83D02556EAA
2015-02-16 21:55:10,1424091310483406,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,42639,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40698,06776BF6A5AD02E9E540000308004500022E7A6D400035060000D28071FB0A0A11F1A68F00508B7346A91343C4C88018002E000000000101080A49AA3A6E02556F4B
2015-02-16 21:55:11,1424091311263391,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,38343,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,40700,06776BF6A5AD02E9E540000308004500023462A740003F06000036F93F9E0A0A11F195C70050472BFD610DF954C68018008D000000000101080A9268944402556F9C
2015-02-16 21:55:11,1424091311434988,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,40690,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40702,06776BF6A5AD02E9E5400003080045000278D780400035060000D28071FB0A0A11F19EF200501AF950ED685933A080180073000000000101080A49D49D4002556FAB
2015-02-16 21:55:11,1424091311512986,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,41332,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40704,06776BF6A5AD02E9E540000308004500022EC8A940003F06000036F956290A0A11F1A1740050173306195109CA5480180073000000000101080AA155374202556FB5
2015-02-16 21:55:11,1424091311809380,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,64968,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40706,06776BF6A5AD02E9E540000308004500022EFB87400035060000D28071FB0A0A11F1FDC80050377FFFA62EEAA1668018002E000000000101080A49B402BE02556FD1
2015-02-16 21:55:11,1424091311934178,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,44213,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,40708,06776BF6A5AD02E9E540000308004500023E695D400035060000D28071FB0A0A11F1ACB50050589BC3D5CE43179F80180073000000000101080A9215D43402556FDD
2015-02-16 21:55:15,1424091315038518,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,56133,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40710,06776BF6A5AD02E9E540000308004500022E8B9C40003F06000036F956380A0A11F1DB450050149A3767BBC9BC9C80180073000000000101080A499FBB8202557115
2015-02-16 21:55:20,1424091320046022,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,56135,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40713,06776BF6A5AD02E9E540000308004500022E9F7940003F06000036F956380A0A11F1DB470050440856F6FEF53B1D80180073000000000101080A499FCF0F0255730A
2015-02-16 21:55:20,1424091320966404,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,44214,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,40715,06776BF6A5AD02E9E540000308004500023E264A400035060000D28071FB0A0A11F1ACB60050B771D7AD1A74592F80180073000000000101080A9215F77D02557365
2015-02-16 21:55:21,1424091321060002,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,56136,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40717,06776BF6A5AD02E9E540000308004500022E0F6440003F06000036F956380A0A11F1DB480050C0E3E4242F4F300D80180073000000000101080A499FD2FD0255736F
2015-02-16 21:55:28,1424091328423061,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,55885,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,40719,06776BF6A5AD02E9E54000030800450002327A2F40003F06000036F9562A0A0A11F1DA4D005099CB2BFBCF5129EF80180073000000000101080AA13D5F5E0255764F
2015-02-16 21:55:31,1424091331433803,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,55893,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,40721,06776BF6A5AD02E9E5400003080045000232D3E240003F06000036F9562A0A0A11F1DA55005093B7BF45DF9D3D2B80180073000000000101080AA13D6B200255777C
2015-02-16 21:55:36,1424091336441307,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,55912,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,40723,06776BF6A5AD02E9E54000030800450002329A4740003F06000036F9562A0A0A11F1DA6800507968EB675A32B59580180073000000000101080AA13D7EB302557971
2015-02-16 21:55:36,1424091336831299,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,9865,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40725,06776BF6A5AD02E9E540000308004500022E831C400035060000D28071FB0A0A11F126890050FD0228AFF4758A678018002E000000000101080A49AAA14D02557994
2015-02-16 21:55:43,1424091343008780,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,36023,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,40727,06776BF6A5AD02E9E540000308004500023EFB5A400035060000D28071FB0A0A11F18CB70050AD7BBCA71E438BC880180073000000000101080A92164D9202557C00
2015-02-16 21:55:43,1424091343055579,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,56138,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40729,06776BF6A5AD02E9E540000308004500022E665640003F06000036F956380A0A11F1DB4A0050BBB0553DBC83AA1B80180073000000000101080A49A028F202557C07
2015-02-16 21:55:44,1424091344459552,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,55925,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,40731,06776BF6A5AD02E9E54000030800450002326D1D40003F06000036F9562A0A0A11F1DA750050381EF76C652BCA6680180073000000000101080AA13D9DFF02557C92
2015-02-16 21:55:49,1424091349857049,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,55980,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40733,06776BF6A5AD02E9E540000308004500022EFC2940003F06000036F9563C0A0A11F1DAAC0050B8A149DCDAE09C9F80180073000000000101080AA15FBF7D02557EAF
2015-02-16 21:55:52,1424091352664995,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,65137,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,40735,06776BF6A5AD02E9E5400003080045000236D19340003F06000036F956410A0A11F1FE710050FDC47A6186771FFB80180073000000000101080AA170A27102557FC7
2015-02-16 21:55:54,1424091354864552,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,55981,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40737,06776BF6A5AD02E9E540000308004500022E42B340003F06000036F9563C0A0A11F1DAAD005015F99827EF859B2980180073000000000101080AA15FD30A025580A4
2015-02-16 21:55:56,1424091356143728,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,57040,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40740,06776BF6A5AD02E9E54000030800450002785ED2400035060000D28071FB0A0A11F1DED000506C554BCEF90AD18B80180073000000000101080A92141BB902558121
2015-02-16 21:55:57,1424091357563300,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,11254,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40742,06776BF6A5AD02E9E54000030800450002789B1E400035060000D28071FB0A0A11F12BF600504FB811AC698E1EE680180073000000000101080A49E09050025581B0
2015-02-16 21:55:57,1424091357875294,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,55982,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40744,06776BF6A5AD02E9E540000308004500022EE97740003F06000036F9563C0A0A11F1DAAE0050AA103E34DFBEE57380180073000000000101080AA15FDEC7025581D0
2015-02-16 21:56:00,1424091360667641,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,65138,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,40746,06776BF6A5AD02E9E5400003080045000236BCBB40003F06000036F956410A0A11F1FE720050FB6583833848A30180180073000000000101080AA170C1B7025582E8
2015-02-16 21:56:01,1424091361166831,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,7889,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40748,06776BF6A5AD02E9E540000308004500027836C4400035060000D28071FB0A0A11F11ED100503617206B0DF3477480180073000000000101080A92142F6102558319
2015-02-16 21:56:06,1424091366221134,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,65234,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40751,06776BF6A5AD02E9E54000030800450002784E8B400035060000D28071FB0A0A11F1FED20050619412F66CEE68FA80180073000000000101080A9214431D02558511
2015-02-16 21:56:10,1424091370682648,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,65140,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,40753,06776BF6A5AD02E9E5400003080045000236EE1340003F06000036F956410A0A11F1FE7400509B8F0D4478D99DB580180073000000000101080AA170E8CC025586D1
2015-02-16 21:56:10,1424091370838645,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,42976,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,40755,06776BF6A5AD02E9E540000308004500023E727B400035060000D28071FB0A0A11F1A7E000502CE213A0E06A56EE80180073000000000101080A92157F64025586E0
2015-02-16 21:56:13,1424091373864987,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,22498,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,40757,06776BF6A5AD02E9E540000308004500023E2B3E400035060000D28071FB0A0A11F157E20050E46DA69AC9EDCB9180180073000000000101080A92158B3C0255880F
2015-02-16 21:56:13,1424091373880587,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,55986,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40759,06776BF6A5AD02E9E540000308004500022E383F40003F06000036F9563C0A0A11F1DAB200501D7D2BF075708CA980180073000000000101080AA1601D4C02558811
2015-02-16 21:56:14,1424091374286179,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,38350,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,40761,06776BF6A5AD02E9E5400003080045000234590040003F06000036F93F9E0A0A11F195CE0050214CD90F46B162468018008D000000000101080A92698A6E0255883A
2015-02-16 21:56:14,1424091374473375,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,44787,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40763,06776BF6A5AD02E9E54000030800450002789C24400035060000D28071FB0A0A11F1AEF30050E38E15EB154C9DE380180073000000000101080A49D5938A0255884C
2015-02-16 21:56:14,1424091374535774,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,41472,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40765,06776BF6A5AD02E9E540000308004500022E67C040003F06000036F956290A0A11F1A2000050764F515CE8DBD3FE80180073000000000101080AA1562D6902558853
2015-02-16 21:56:17,1424091377296921,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,38351,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,40767,06776BF6A5AD02E9E54000030800450002342EDD40003F06000036F93F9E0A0A11F195CF00508F8FBF71541D8FFA8018008D000000000101080A9269962E02558967
2015-02-16 21:56:17,1424091377499717,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,7692,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40769,06776BF6A5AD02E9E54000030800450002784D66400035060000D28071FB0A0A11F11E0C00504435D8A90E0D106080180073000000000101080A49D59F5D0255897A
2015-02-16 21:56:17,1424091377546516,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,41473,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40771,06776BF6A5AD02E9E540000308004500022EAB4840003F06000036F956290A0A11F1A2010050660D98DE817DECE980180073000000000101080AA15639260255897F
2015-02-16 21:56:17,1424091377952108,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,49609,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40773,06776BF6A5AD02E9E540000308004500022E58B9400035060000D28071FB0A0A11F1C1C90050E88C6421AEF5B02B8018002E000000000101080A49B5052D025589A8
2015-02-16 21:56:21,1424091381680437,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,65141,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,40775,06776BF6A5AD02E9E5400003080045000236537D40003F06000036F956410A0A11F1FE750050F83A473C9529887E80180073000000000101080AA17113C902558B1D
2015-02-16 21:56:22,1424091382990811,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,41418,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,40777,06776BF6A5AD02E9E540000308004500022EAEED400035060000D28071FB0A0A11F1A1CA0050D6F9BCD396D099688018002E000000000101080A49B518D502558BA0
2015-02-16 21:56:25,1424091385299567,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,38352,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,40779,06776BF6A5AD02E9E54000030800450002345D4340003F06000036F93F9E0A0A11F195D00050EE80EECCC7E45B248018008D000000000101080A9269B57302558C87
2015-02-16 21:56:25,1424091385533563,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,48653,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,40781,06776BF6A5AD02E9E54000030800450002781A04400035060000D28071FB0A0A11F1BE0D00502901ADD4C1D00A4080180073000000000101080A49D5BEBA02558C9E
